416,M,22,NA,NA
417,F,30,170,60
418,M,27,181,78
419,M,23,187,75
420,F,34,165,75
420,F,38,165,75
420,F,40,165,75
420,F,44,165,75
420,F,48,165,75
421,M,22,182,84
422,F,17,NA,NA
422,F,17,NA,NA
423,M,25,NA,NA
424,F,29,NA,NA
425,M,24,173,66
426,F,21,159,40
426,F,21,159,40
426,F,25,159,40
426,F,25,159,40
427,F,30,160,53
427,F,30,160,53
428,M,20,180,74
429,M,24,166,52
430,M,26,180,80
430,M,30,180,80
430,M,42,180,80
430,M,42,180,80
431,M,23,177,68
431,M,27,177,68
431,M,31,177,68
432,M,21,179,63
433,F,19,156,46
434,M,22,179,72
435,M,18,NA,NA
436,M,30,NA,NA
436,M,30,NA,NA
437,F,27,160,78
438,M,19,169,62
439,F,24,173,53
440,F,27,162,56
441,M,25,172,82
441,M,29,172,82
442,F,27,168,60
442,F,31,168,60
443,F,24,159,54
444,M,35,170,68
445,M,28,159,54
445,M,32,159,54
446,F,22,150,43
447,F,26,164,58
448,M,29,163,48
449,F,21,175,75
450,M,22,169,68
450,M,26,169,68
450,M,30,169,68
451,M,24,NA,NA
451,M,32,NA,NA
452,M,19,182,68
453,M,19,161,62
453,M,19,161,62
453,M,19,161,62
453,M,19,161,62
453,M,19,161,62
453,M,19,161,62
453,M,24,161,62
453,M,24,161,62
453,M,24,161,62
453,M,24,161,62
454,F,24,174,62
455,F,23,182,78
456,M,20,176,70
457,F,17,170,53
458,M,22,190,78
458,M,22,190,78
458,M,22,190,78
458,M,22,190,78
459,M,26,175,61
459,M,26,175,61
460,F,19,169,60
461,F,17,166,60
461,F,17,166,60
461,F,17,166,60
462,M,25,168,59
463,M,30,197,92
463,M,30,197,92
464,F,25,NA,NA
464,F,25,NA,NA
464,F,25,NA,NA
465,M,27,NA,NA
465,M,27,NA,NA
466,M,27,210,88
467,M,28,170,64
467,M,28,170,64
467,M,28,170,64
467,M,28,170,64
467,M,32,170,64
467,M,32,170,64
468,M,24,175,74
469,M,25,186,86
469,M,33,186,86
469,M,41,186,86
470,M,24,NA,NA
471,M,27,188,85
472,M,29,205,102
473,M,26,NA,NA
474,M,20,168,54
475,M,30,181,76
476,M,27,NA,NA
477,M,30,182,79
478,M,24,NA,NA
478,M,28,NA,NA
479,M,22,187,82
479,M,30,187,82
480,M,22,NA,NA
481,M,38,NA,NA
481,M,38,NA,NA
481,M,42,NA,NA
481,M,42,NA,NA
482,M,24,NA,NA
482,M,28,NA,NA
483,M,21,170,48
484,M,20,171,65
485,M,NA,NA,NA
486,M,21,190,65
486,M,25,190,65
487,M,22,170,51
488,M,23,175,75
489,M,22,178,67
490,M,NA,NA,NA
491,M,31,180,64
492,M,28,183,85
493,M,21,188,87
493,M,21,188,87
493,M,25,188,87
493,M,25,188,87
494,M,21,NA,NA
495,M,22,NA,NA
496,M,26,178,81
497,M,22,NA,NA
497,M,22,NA,NA
498,M,23,NA,NA
499,M,33,182,77
500,M,NA,NA,NA
501,M,22,193,78
502,F,24,174,68
503,M,25,186,84
504,M,19,NA,NA
504,M,19,NA,NA
504,M,19,NA,NA
504,M,19,NA,NA
504,M,19,NA,NA
504,M,19,NA,NA
504,M,19,NA,NA
504,M,19,NA,NA
505,M,21,192,88
505,M,21,192,88
505,M,25,192,88
506,M,NA,NA,NA
507,M,17,175,64
507,M,17,175,64
507,M,21,175,64
507,M,21,175,64
507,M,21,175,64
508,F,19,170,62
509,M,33,178,61
510,F,19,167,53
510,F,19,167,53
510,F,23,167,53
510,F,23,167,53
510,F,27,167,53
510,F,31,167,53
511,F,21,180,70
512,M,25,191,84
512,M,29,191,84
512,M,33,191,84
513,M,22,NA,NA
514,M,29,178,68
515,M,22,179,72
515,M,22,179,72
516,M,23,173,65
516,M,23,173,65
517,M,20,183,75
517,M,20,183,75
517,M,20,183,75
517,M,20,183,75
517,M,24,183,75
517,M,24,183,75
517,M,24,183,75
518,M,21,NA,NA
518,M,21,NA,NA
518,M,27,NA,NA
519,M,21,NA,NA
520,M,25,NA,NA
521,M,19,183,87
521,M,23,183,87
522,M,26,162,67
523,M,24,190,88
523,M,28,190,88
524,M,24,187,77
525,M,22,172,61
526,M,28,180,72
526,M,28,180,72
526,M,28,180,72
526,M,33,180,72
526,M,33,180,72
527,M,31,NA,NA
528,M,24,185,81
529,M,21,193,87
530,M,17,176,82
530,M,17,176,82
530,M,21,176,82
530,M,21,176,82
530,M,25,176,82
530,M,25,176,82
531,F,28,182,95
532,M,17,180,82
532,M,21,180,82
532,M,25,180,82
533,M,22,181,80
533,M,22,181,80
533,M,22,181,80
533,M,22,181,80
533,M,26,181,80
533,M,26,181,80
533,M,26,181,80
533,M,26,181,80
533,M,26,181,80
534,M,22,NA,NA
535,F,16,167,43
536,M,31,175,70
537,M,23,181,84
537,M,27,181,84
538,M,24,180,100
539,M,24,176,70
539,M,24,176,70
540,M,30,164,59
541,M,25,198,89
542,M,34,180,94
543,M,23,173,61
544,F,21,172,63
544,F,21,172,63
545,F,24,171,60
546,F,23,167,65
546,F,23,167,65
546,F,23,167,65
546,F,27,167,65
547,M,29,180,72
547,M,29,180,72
548,M,27,182,96
548,M,27,182,96
549,F,19,163,53
550,M,32,180,70
551,M,22,183,NA
551,M,25,183,NA
552,M,31,186,115
553,M,20,176,68
553,M,20,176,68
553,M,24,176,68
553,M,28,176,68
554,M,21,183,72
554,M,25,183,72
555,M,26,174,68
556,M,19,187,81
557,F,16,NA,NA
558,M,22,172,70
559,M,26,184,73
559,M,26,184,73
560,M,21,183,84
560,M,21,183,84
