638,74,7,638,1
639,74,27,639,1
640,74,27,640,1
641,74,30,641,1
642,74,28,642,1
643,74,36,643,1
644,74,12,644,1
645,74,20,645,1
646,74,13,646,1
647,74,26,647,1
648,74,29,648,1
649,74,1,649,1
650,74,34,650,1
651,74,26,651,1
652,74,12,652,1
653,74,22,653,1
654,76,37,654,1
655,64,1,655,1
656,64,1,656,3
657,64,1,657,1
658,64,1,658,1
659,34,29,659,1
660,14,20,660,1
661,15,2,661,1
662,15,21,662,1
663,26,26,663,1
664,77,15,664,4
665,77,35,665,1
666,78,28,666,1
667,78,36,667,1
668,13,22,668,1
669,78,28,669,1
670,43,35,670,1
671,43,35,671,1
672,5,20,672,1
673,5,44,673,4
674,45,31,674,2
675,79,43,675,1
676,79,11,676,1
677,80,28,677,1
678,80,28,678,4
679,80,28,679,1
680,80,28,680,1
681,80,28,681,1
682,80,28,682,1
683,45,20,683,1
684,45,2,684,1
685,45,2,685,3
686,45,21,686,1
687,45,21,687,1
688,43,20,688,1
689,43,20,689,1
690,43,20,690,1
691,43,20,691,1
692,43,20,692,1
693,13,12,693,1
694,13,22,694,1
695,81,15,695,1
696,81,30,696,1
697,81,30,697,1
698,81,17,698,1
699,81,10,699,1
700,81,10,700,1
701,82,3,701,4
702,23,2,702,1
703,13,1,703,2
704,43,20,704,1
705,43,21,705,1
706,83,34,706,1
707,83,34,707,1
708,83,34,708,1
709,83,34,709,1
710,83,34,710,1
711,84,4,711,2
712,84,45,712,2
713,29,21,713,1
714,85,17,714,1
715,22,11,715,1
716,22,11,716,1
717,22,11,717,1
718,13,29,718,1
719,13,10,719,1
720,26,13,720,1
721,64,12,721,2
722,64,21,722,1
723,22,27,723,1
724,22,28,724,1
725,22,36,725,1
726,86,14,726,1
727,86,6,727,1
728,86,14,728,3
729,86,14,729,4
730,86,29,730,1
731,6,14,731,1
732,86,17,732,1
733,86,10,733,1
734,12,2,734,1
735,87,5,735,1
736,87,6,736,1
737,87,7,737,1
738,87,18,738,1
739,87,9,739,1
740,5,12,740,2
741,48,33,741,3
742,48,33,742,1
743,34,13,743,1
744,77,31,744,1
745,17,28,745,1
746,27,22,746,1
747,27,22,747,1
748,27,20,748,4
749,27,20,749,1
750,88,12,750,1
751,88,12,751,1
752,88,21,752,1
753,89,21,753,1
754,90,1,754,1
755,90,13,755,1
756,90,20,756,1
757,90,20,757,1
758,13,20,758,1
759,13,2,759,1
760,13,21,760,1
761,10,26,761,1
762,80,29,762,1
763,52,29,763,1
764,38,29,764,1
765,33,28,765,1
766,33,28,766,1
767,58,20,767,1
768,74,20,768,1
769,74,2,769,1
770,91,21,770,1
771,16,36,771,1
772,16,37,772,2
773,10,2,773,1
774,10,21,774,1
775,33,2,775,1
776,33,21,776,1
777,92,37,777,1
778,92,26,778,1
779,93,18,779,1
780,21,20,780,1
781,19,22,781,1
782,78,21,782,1
783,94,9,783,1
784,94,19,784,1
785,94,39,785,1
786,95,35,786,1
787,95,30,787,1
788,5,8,788,2
789,21,2,789,1
790,21,2,790,3
791,21,2,791,4
792,21,2,792,1
793,21,2,793,1
794,21,2,794,1
795,21,21,795,4
796,21,21,796,1
797,21,21,797,4
798,21,21,798,3
799,4,36,799,1
800,26,21,800,1
801,96,13,801,1
802,33,2,802,1
803,30,28,803,1
804,30,28,804,4
805,30,28,805,3
806,30,28,806,1
807,97,28,807,1
808,97,28,808,1
809,98,18,809,1
810,98,16,810,1
811,98,16,811,1
812,98,16,812,1
813,63,29,813,1
814,47,21,814,1
815,47,21,815,3
816,13,5,816,1
817,13,5,817,1
818,13,5,818,1
819,26,26,819,1
820,26,26,820,1
821,14,21,821,1
822,40,27,822,1
823,40,27,823,1
824,40,27,824,1
825,40,27,825,1
826,40,28,826,1
827,40,28,827,1
828,40,28,828,1
829,14,12,829,1
830,14,20,830,1
831,14,21,831,1
832,14,10,832,1
833,14,12,833,1
834,14,26,834,1
835,14,1,835,1
836,14,12,836,1
837,14,26,837,1
838,14,17,838,1
839,62,12,839,1
840,14,17,840,1
841,14,10,841,1
842,14,36,842,1
843,14,26,843,1
844,14,26,844,1
845,14,17,845,1
846,14,17,846,1
847,14,10,847,1
848,14,10,848,1
849,39,34,849,1
850,14,38,850,1
851,38,29,851,1
852,12,12,852,1
853,99,29,853,1
854,41,22,854,1
855,41,20,855,1
856,38,1,856,1
857,53,29,857,1
858,34,26,858,1
859,38,26,859,1
860,34,2,860,1
861,14,21,861,1
862,14,2,862,4
863,14,2,863,1
864,14,21,864,1
865,14,21,865,1
866,14,1,866,1
867,14,27,867,1
868,14,22,868,1
869,40,6,869,1
870,40,6,870,1
871,100,22,871,1
872,14,2,872,1
873,101,33,873,1
874,33,28,874,1
875,5,13,875,1
876,43,14,876,1
877,8,30,877,1
878,8,30,878,1
879,8,30,879,1
880,8,30,880,1
881,8,30,881,1
882,8,30,882,1
883,8,30,883,1
884,8,30,884,1
885,32,29,885,3
886,32,29,886,2
887,32,1,887,4
888,43,41,888,1
889,95,36,889,1
890,95,36,890,1
891,95,37,891,1
892,95,37,892,1
893,95,37,893,3
894,28,21,894,1
895,77,21,895,1
896,60,26,896,1
897,60,26,897,1
898,60,29,898,1
899,60,29,899,1
900,60,1,900,1
901,60,13,901,1
902,102,37,902,1
903,86,12,903,1
904,86,22,904,4
905,86,20,905,1
906,10,27,906,1
907,48,20,907,1
908,103,26,908,1
909,103,26,909,1
910,104,36,910,1
911,104,36,911,1
912,95,3,912,1
913,95,3,913,1
914,95,3,914,1
915,95,3,915,1
916,95,15,916,2
917,95,15,917,1
918,95,15,918,4
919,95,41,919,1
920,95,41,920,1
921,95,14,921,1
922,7,14,922,2
923,7,5,923,1
924,7,11,924,1
925,7,25,925,1
926,5,26,926,1
927,5,28,927,1
928,5,36,928,1
929,86,42,929,1
930,86,3,930,3
931,86,34,931,1
932,86,34,932,1
933,86,34,933,1
934,86,38,934,1
935,86,38,935,1
936,86,46,936,4
937,86,42,937,1
938,5,28,938,1
939,105,19,939,1
